SubjectName 008,SessionNumber 1,Experiment Name: SternbergMobile_fixedList,

Trial,NSPrac-OnsetError,NSPrac-OnsetTime,NSPrac-StimulusOnsetError,NSPrac-StimulusOnsetTime,Mask-StimulusOnsetError,Mask-StimulusOnsetTime,ProbePrac-OnsetError,ProbePrac-OnsetTime,ProbePrac-StimulusOnsetError,ProbePrac-StimulusOnsetTime,ProbePrac-TouchScreen-IsCorrect,ProbePrac-TouchScreen-ResponseTime,ProbePrac-TouchScreen-Responses,Feedback1-StimulusOnsetError,Feedback1-StimulusOnsetTime,TrialTable-Condition,TrialTable-CorrectResponse,TrialTable-NumberSets,TrialTable-Probes,
62,0.024166667833924294,13211143.143083334,2.6826666686683893,13211145.801583335,5.2097083330154419,13214151.011291668,3.5695000011473894,13216154.580791669,5.5342083312571049,13216156.545499999,1,909.55558333545923,yes,2,Yes,4 5,4,
63,0.023958334699273109,13217574.259625001,2.7740833349525928,13217577.009750001,6.5250833332538605,13220583.534833334,3.519791666418314,13222587.054625001,5.6050833314657211,13222589.139916666,1,901.09945833496749,no,6,No,6 9 5 2 8 4,7,
64,0.024041667580604553,13224008.214000002,2.6461249999701977,13224010.836083334,5.1700416672974825,13227016.006125001,3.5179583337157965,13229019.524083335,5.4776666667312384,13229021.483791668,1,2103.4022499993443,yes,4,Yes,1 2 5 7,2,
65,0.024208333343267441,13231643.969791668,2.6853749994188547,13231646.630958334,5.1966250017285347,13234651.827583335,3.5112083330750465,13236655.338791668,5.4514999985694885,13236657.279083334,1,1025.4380833338946,no,4,No,6 5 9 3,7,
66,0.024458331987261772,13238194.627125001,2.7292916662991047,13238197.331958335,5.2688333336263895,13241202.600791669,3.4751249980181456,13243206.075916667,5.3660416658967733,13243207.966833334,1,703.55599999986589,yes,6,Yes,8 7 9 4 3 6,8,
67,0.023916665464639664,13244425.844125001,2.634208332747221,13244428.454416668,5.0759999994188547,13247433.530416667,3.4337916672229767,13249436.964208335,8.1038750000298023,13249441.634291667,1,1106.3810000009835,yes,8,Yes,8 5 7 4 6 3 2 9,3,
68,0.02395833283662796,13251061.626583334,2.7308749984949827,13251064.3335,5.0582083333283663,13254069.391708333,3.4451666679233313,13256072.836875001,5.3769166693091393,13256074.768625002,1,684.53849999979138,no,6,No,3 6 8 5 2 4,7,
69,0.024458331987261772,13257276.917833334,2.6239999979734421,13257279.517375,5.1344166677445173,13260284.651791668,3.4918333329260349,13262288.143625,5.5153333321213722,13262290.167125,0,1751.7040833346546,yes,8,No,9 2 6 8 3 7 4 5,1,
70,0.023833334445953369,13264562.447125001,2.644083334133029,13264565.067375001,5.3320833332836628,13267570.399458334,3.5891249999403954,13269573.988583334,5.5727916676551104,13269575.972250002,1,905.48841666616499,yes,6,Yes,2 5 1 7 2 4,2,
71,0.024208333343267441,13270994.487375,2.6389583330601454,13270997.102125,5.1611250005662441,13274002.263250001,3.5076666660606861,13276005.770916667,5.5727500002831221,13276007.836000001,1,875.57770833559334,yes,4,Yes,4 9 3 7,3,
72,0.024333331733942032,13277394.292874999,2.6374583318829536,13277396.905999999,5.2420833352953196,13280402.148083335,3.5380833316594362,13282405.686166666,7.8562916647642851,13282410.004375,1,1063.2836250010878,no,4,No,5 1 7 4,6,
73,0.024541666731238365,13283978.401791668,2.9548749998211861,13283981.332125001,5.1357916668057442,13286986.467916667,3.606791665777564,13288990.074708333,6.5532499998807907,13288993.021166667,1,1466.6457500010729,no,4,No,5 2 1 8,3,
74,0.023541666567325592,13290980.859416667,2.6805000007152557,13290983.516375002,5.1400833316147327,13293988.656458333,3.4297500010579824,13295992.086208334,5.5528333354741335,13295994.209291669,1,1866.7397499997169,no,6,No,6 4 1 2 3 9,8,
75,0.024041665717959404,13298381.232833333,2.7917500007897615,13298384.000541668,5.2556666657328606,13301389.256208334,3.4129583332687616,13303392.669166667,5.3052500002086163,13303394.561458334,1,1640.8384166676551,yes,6,Yes,4 1 2 7 5 6,5,
76,0.023791667073965073,13305548.075000001,2.8242916669696569,13305550.875500001,5.0985416676849127,13308555.974041669,3.4285416658967733,13310559.402583335,5.3518749997019768,13310561.325916668,1,811.58354166522622,no,2,No,3 8,7,
77,0.024458333849906921,13311877.517958334,2.643208334222436,13311880.136708334,5.2751666661351919,13314885.411875,3.5657500009983778,13316888.977625001,5.5227916669100523,13316890.934666667,1,1273.2334166672081,yes,4,Yes,8 2 3 6,3,
78,0.024416666477918625,13318682.223833334,2.7243333328515291,13318684.92375,5.2059583347290754,13321690.129708335,3.7894999980926514,13323693.919208333,5.9017916675657034,13323696.031500002,1,966.19583333097398,yes,4,Yes,3 7 9 4,9,
79,0.023874999955296516,13325180.40725,2.6369166672229767,13325183.020291667,5.2468333337455988,13328188.267125001,3.5152916647493839,13330191.782416666,5.447916666045785,13330193.715041667,1,1966.6732083335519,no,6,No,4 2 3 5 6 7,8,
80,0.023374998942017555,13332666.056375001,2.7571666669100523,13332668.790166669,5.4672916661947966,13335674.257458335,3.6871249992400408,13337677.944583334,5.6295416653156281,13337679.887,0,1968.4165833331645,no,2,Yes,3 7,7,
81,0.02370833232998848,13340166.872583333,2.6757916659116745,13340169.524666667,6.5378333330154419,13343176.0625,3.4295833352953196,13345179.492083335,5.4355416670441628,13345181.498041667,1,1353.4370833318681,yes,4,Yes,8 3 6 4,6,
82,0.025083331391215324,13347050.356291667,2.6795833315700293,13347053.010791667,5.076916666701436,13350058.087708334,3.4446250014007092,13352061.532333335,5.3766250014305115,13352063.464333335,0,2563.9203749969602,no,8,Yes,3 2 8 4 7 6 1 9,4,
83,0.024166667833924294,13355132.433750002,2.8922083340585232,13355135.301791668,5.3553333338350058,13358140.657125002,3.4939166661351919,13360144.151041668,6.0906249992549419,13360146.747750001,1,702.49750000238419,yes,2,Yes,5 3,5,
84,0.023999998345971107,13361365.673833333,2.6569999996572733,13361368.306833334,5.0984583329409361,13364373.405291667,3.4229166675359011,13366376.828208335,5.6141250003129244,13366379.019416668,1,1044.5779166668653,no,4,No,5 3 8 1,6,
85,0.023708334192633629,13367934.833125001,2.7987916674464941,13367937.608208334,4.2857916671782732,13370941.894000001,3.436625000089407,13372945.330625001,5.5160833336412907,13372947.410083335,1,998.96658333018422,no,6,No,1 2 4 7 5 3,6,
86,0.024791665375232697,13374450.025,2.8580833338201046,13374452.858291669,4.3982499986886978,13377457.256541668,3.5786249991506338,13379460.835166667,5.5210833325982094,13379462.777625,1,1352.3444583341479,yes,6,Yes,7 9 4 6 3 8,6,
87,0.023750001564621925,13381335.765375001,2.9015833344310522,13381338.643208334,5.2529166676104069,13384343.896125002,3.4789166655391455,13386347.375041667,5.4746249988675117,13386349.370750001,0,4241.4868749994785,yes,8,No,3 8 6 7 5 4 1 2,9,
88,0.024125000461935997,13391102.911875002,2.8069166652858257,13391105.694666667,5.045666666701436,13394110.740333334,3.4273333325982094,13396114.167666666,5.437333332374692,13396116.177666666,1,819.13091666810215,no,4,No,3 4 5 9,8,
89,0.023749997839331627,13397451.06325,2.8829166647046804,13397453.922416667,5.1653333343565464,13400459.087750001,3.4335416667163372,13402462.521291668,7.248083334416151,13402466.335833335,1,1228.1008749995381,yes,2,Yes,6 4,4,
90,0.024083333089947701,13404203.563083334,2.7523750010877848,13404206.291375002,5.1119166649878025,13407211.403291667,3.4574166685342789,13409214.860708335,5.3813333343714476,13409216.784625001,1,901.15145833417773,yes,8,Yes,7 4 5 8 6 1 3 9,1,
91,0.024624999612569809,13410635.04425,3.0385000016540289,13410638.058125002,4.2802499979734421,13413642.338375,3.4407083336263895,13415645.779083334,5.3965000007301569,13415647.734875001,1,809.92445833608508,yes,4,Yes,7 1 9 8,1,
92,0.025458334013819695,13416968.810250001,2.6596250012516975,13416971.444416668,5.0639583319425583,13419976.508375,3.4349583331495523,13421979.943333333,5.3703749999403954,13421981.87875,1,659.21204166673124,yes,2,Yes,5 8,8,
93,0.02408333495259285,13423152.660708334,2.6398750022053719,13423155.276500002,5.1992499995976686,13426160.475750001,3.5507083330303431,13428164.026458334,6.0466249994933605,13428166.522375001,1,949.30754166655242,no,6,No,3 7 8 4 2 1,5,
94,0.023416668176651001,13429619.375291668,2.7239166665822268,13429622.075791666,5.0834166668355465,13432627.159208333,3.428458334878087,13434630.587666668,5.3339583352208138,13434632.493166668,0,1045.5723749995232,yes,8,No,4 2 8 9 7 6 8 1,3,
95,0.024374999105930328,13436189.028708333,2.6974583342671394,13436191.701791668,4.3553333319723606,13439196.057125,3.5296250004321337,13441199.586750001,5.5902083329856396,13441201.647333333,1,1050.5475833360106,no,2,No,1 4,3,
96,0.024666668847203255,13442772.597166669,2.774791669100523,13442775.347291669,5.0993749983608723,13445780.446666667,3.4263333324342966,13447783.873,5.3386666662991047,13447785.785333334,1,1022.9421250000596,no,2,No,3 1,5,
97,0.024583334103226662,13449322.754500002,2.8836666662245989,13449325.613583334,5.0711666662245989,13452330.68475,3.4307083338499069,13454334.115458334,5.3431250005960464,13454336.027875001,1,740.49949999898672,no,2,No,4 3,8,
98,0.024124998599290848,13455588.132791666,2.6865833327174187,13455590.79525,5.1858750004321337,13458595.981125001,3.4351250007748604,13460599.416250002,7.844250001013279,13460603.825375002,1,794.44512500055134,yes,4,Yes,9 2 4 7,7,
99,0.023583333939313889,13461902.692333335,2.6315000001341105,13461905.300250001,5.4035833328962326,13464910.703833334,3.4541250001639128,13466914.157958334,5.7384583335369825,13466916.442291668,1,665.67491666600108,yes,2,Yes,6 2,6,
100,0.024375000968575478,13468086.357625002,2.7700833324342966,13468089.103333334,5.4162499997764826,13471094.519583333,3.4308749996125698,13473097.950458333,5.4670416675508022,13473099.986625001,1,804.57937500067055,yes,6,Yes,1 3 2 5 8 6,3,
101,0.024041667580604553,13474422.697375001,2.6970416661351919,13474425.370375,4.2803333345800638,13477429.650708335,3.4522083327174187,13479433.102916667,5.3888749983161688,13479435.039583333,0,1500.3289583344012,yes,8,No,4 2 9 8 5 7 1 6,3,
102,0.024500001221895218,13481441.202375,2.993541669100523,13481444.171416668,5.0776666663587093,13484449.249083335,3.4429999999701977,13486452.692083335,5.3885833323001862,13486454.637666667,1,703.35116666555405,no,8,No,9 5 2 1 4 6 8 3,7,
103,0.024250000715255737,13487672.906708334,2.64216666854918,13487675.524625001,4.3003333322703838,13490679.824958334,3.4704999998211861,13492683.295458334,5.3997083343565464,13492685.224666668,1,1093.8118333313614,yes,2,Yes,5 7,7,
104,0.023458333685994148,13494292.037916668,2.6778750009834766,13494294.692333335,5.1182499993592501,13497299.810583334,3.4414583332836628,13499303.252041668,5.3775416668504477,13499305.188125001,1,717.64162500202656,no,8,No,4 6 7 5 8 3 2 9,1,
105,0.024791667237877846,13500539.863958335,2.6406666655093431,13500542.479833333,5.2079166676849127,13503547.687750001,3.6765416655689478,13505551.364291666,5.595833333209157,13505553.283583334,1,1065.0832500010729,no,6,No,1 6 7 3 9 2,8,
106,0.023958334699273109,13507124.329458335,2.8086249995976686,13507127.114125,5.0757500007748604,13510132.189875001,3.43454166688025,13512135.624416668,5.4771250002086163,13512137.667000001,1,983.88525000028312,no,4,No,7 2 5 4,3,
107,0.02395833283662796,13513641.401541667,2.6989999990910292,13513644.076583333,5.1071666684001684,13516649.183750002,3.430208332836628,13518652.613958335,5.4691666662693024,13518654.652916668,1,867.93770833313465,no,6,No,8 6 4 5 2 7,1,
108,0.024416664615273476,13520041.262708332,2.7697083335369825,13520044.008000001,6.1117500010877848,13523050.119750002,3.4441666658967733,13525053.563916668,5.4980833306908607,13525055.617833333,0,1548.8259166684002,yes,8,No,5 3 2 4 7 1 6 9,8,
109,0.024166667833924294,13527110.515791668,3.0846666675060987,13527113.576291667,5.1719583328813314,13530118.74825,3.8789583351463079,13532122.627208335,5.7997083347290754,13532124.547958335,1,763.02995833195746,no,2,No,7 5,6,
110,0.024041667580604553,13533391.248125002,2.7333749998360872,13533393.957458334,5.2099583335220814,13536399.167416668,3.5675000008195639,13538402.734916668,5.5047083348035812,13538404.672125002,1,726.90891666524112,no,4,No,2 1 5 7,3,
111,0.024208333343267441,13539642.946166666,2.8611249998211861,13539645.783083333,4.4392916690558195,13542650.222375002,3.4517916664481163,13544653.674166668,5.6359166651964188,13544655.858291667,1,1145.5140416640788,yes,8,Yes,2 1 6 3 5 4 8 7,3,
112,0.024291666224598885,13546311.379083334,2.7037083320319653,13546314.058499999,5.1833333354443312,13549319.241833335,3.5490833315998316,13551322.790916666,5.4775416664779186,13551324.719375001,1,855.66704166680574,yes,6,Yes,7 9 5 1 4 8,5,
113,0.023999998345971107,13552693.527958333,2.7455416657030582,13552696.249500001,5.0614583343267441,13555701.310958335,3.4276666659861803,13557704.738625001,5.638041665777564,13557706.949000001,1,757.98512500151992,yes,2,Yes,3 2,2,
114,0.024208333343267441,13558976.737958334,2.7290416657924652,13558979.442791667,5.3937083352357149,13561984.836500002,3.5204166639596224,13563988.356916666,5.4731666650623083,13563990.309666667,1,718.99308333359659,yes,8,Yes,3 6 1 8 5 2 4 7,3,
115,0.024499999359250069,13565227.592291666,2.7341666668653488,13565230.301958334,5.2269583344459534,13568235.528916668,3.4139583334326744,13570238.942875002,5.4136666655540466,13570240.942583334,1,712.51383333466947,no,4,No,7 4 6 9,8,
116,0.024458333849906921,13571461.452625001,2.7804166674613953,13571464.208583334,6.0065416656434536,13574470.215125,3.5389583334326744,13576473.754083334,5.6286666672676802,13576475.843791667,1,1054.5808749999851,yes,2,Yes,4 8,8,
117,0.024583332240581512,13578046.760375001,2.7900416664779186,13578049.525833335,6.1476666666567326,13581055.673500001,3.4350000005215406,13583059.108500002,5.3827083334326744,13583061.056208335,1,1021.1593333315104,yes,8,Yes,3 8 4 9 7 1 6 2,7,
118,0.024000002071261406,13584597.089083334,2.7075416687875986,13584599.772625001,5.1474999990314245,13587604.920125,3.4969166666269302,13589608.417041667,5.4625416677445173,13589610.382666668,1,1219.7502500005066,yes,8,Yes,5 9 6 1 8 4 7 3,3,
119,0.023458333685994148,13591347.390625,2.6941250003874302,13591350.061291667,5.1622916664928198,13594355.223583333,3.5638333354145288,13596358.787416669,5.5101250000298023,13596360.733708333,1,847.70137500204146,yes,4,Yes,1 8 9 6,8,
120,0.024291666224598885,13597712.453708334,2.7259583324193954,13597715.155375,5.1547500006854534,13600720.310125001,3.8749583326280117,13602724.185083333,5.9265833348035812,13602726.236708336,1,620.99149999953806,no,2,No,5 8,7,
121,0.025124998763203621,13603863.045500001,2.8853749986737967,13603865.905750001,5.0675833337008953,13606870.973333335,3.4349166676402092,13608874.408250002,5.4702083319425583,13608876.443541666,1,2059.2677916679531,no,8,No,5 1 8 3 9 6 2 7,4,
122,0.024458333849906921,13611448.632666668,2.6627500001341105,13611451.270958334,5.3032499998807907,13614456.574208334,3.428124999627471,13616460.002333334,5.7384166661649942,13616462.312625,1,992.78291666693985,no,4,No,8 2 7 1,3,
123,0.024416668340563774,13617963.582708335,2.7437916677445173,13617966.302083334,5.3667916674166918,13620971.668875001,3.6210416648536921,13622975.289916666,5.6794583331793547,13622977.348333335,1,705.77908333018422,no,2,No,1 3,4,
124,0.023499999195337296,13624197.689541668,2.7166249994188547,13624200.382666668,5.1608333326876163,13627205.543500001,3.7990000005811453,13629209.342500001,6.068916667252779,13629211.612416668,1,872.33904166705906,yes,2,Yes,4 1,1,
125,0.025166666135191917,13630597.952500001,2.647041667252779,13630600.574375002,5.17483333311975,13633605.749208335,3.5437499992549419,13635609.292958334,5.5981249995529652,13635611.347333334,1,688.66799999959767,no,4,No,5 7 4 1,6,
126,0.024125000461935997,13636814.626458334,2.6363333351910114,13636817.238666669,5.2009999994188547,13639822.439666668,3.4559999983757734,13641825.895666666,7.5373333338648081,13641829.977000002,1,1026.5138333328068,yes,4,Yes,9 6 4 3,3,
127,0.54070833325386047,13643367.95425,3.1614999994635582,13643370.575041667,5.1855416670441628,13646375.760583334,3.5032083336263895,13648379.263791667,5.4250833336263895,13648381.185666667,0,1298.5323750004172,yes,6,No,8 7 4 3 9 5,2,
128,0.024333333596587181,13650201.179791668,2.7824583314359188,13650203.937916666,5.6559583339840174,13653209.593875,3.5811666678637266,13655213.175041668,5.5167083349078894,13655215.110583335,1,1130.8292916640639,no,2,No,1 8,9,
129,0.023750001564621925,13656851.257708335,2.7759583331644535,13656854.009916667,5.0725833345204592,13659859.082500001,3.4461249988526106,13661862.528625,5.3590416666120291,13661864.441541668,1,1076.6926249992102,yes,8,Yes,4 8 9 1 2 7 3 6,4,
130,0.024166665971279144,13663451.521291668,2.6782083325088024,13663454.175333334,5.2407083325088024,13666459.416041667,3.4981666672974825,13668462.914208334,5.443041667342186,13668464.859083334,1,836.67325000092387,yes,4,Yes,6 1 5 9,9,
131,0.024166667833924294,13669816.494458335,2.872916666790843,13669819.343208333,5.313708333298564,13672824.656916667,3.4794166665524244,13674828.136333333,5.7006250005215406,13674830.357541667,1,1965.3567916657776,no,6,No,3 6 5 4 1 8,2,
132,0.024166665971279144,13677301.013583334,2.7979999985545874,13677303.787416667,5.0562083330005407,13680308.843625,3.4382916670292616,13682312.281916667,5.7590833343565464,13682314.602708334,1,1412.8103333339095,no,6,No,2 9 8 3 5 1,4,
133,0.023083334788680077,13684233.573791668,2.6768750008195639,13684236.227583334,5.0846666656434536,13687241.312249999,3.4280416686087847,13689244.740291668,5.352750001475215,13689246.665000001,1,1709.2212083358318,no,4,No,8 4 9 5,3,
134,0.024208333343267441,13691469.920625001,2.6997500006109476,13691472.596166668,5.2472083326429129,13694477.843375001,3.4175833333283663,13696481.260958334,5.6297083329409361,13696483.473083334,1,1061.9373333342373,yes,6,Yes,1 9 5 4 8 6,8,
135,0.02304166741669178,13698051.380541667,2.7777083348482847,13698054.135208335,6.4299999997019768,13701060.565208334,3.7499583344906569,13703064.315166669,5.7207083329558372,13703066.285916667,1,879.16674999892712,yes,4,Yes,6 2 4 7,7,
136,0.024249998852610588,13704449.565000001,2.7260416653007269,13704452.266791668,5.0814999993890524,13707457.348291667,3.4187083337455988,13709460.767000001,5.3725833334028721,13709462.720875001,0,1150.7204583343118,yes,8,No,9 7 4 6 3 2 1 5,8,
137,0.023250000551342964,13711119.329166668,2.7780833337455988,13711122.084000001,5.3454583343118429,13714127.429458335,3.4250833317637444,13716130.854541667,5.635416666045785,13716133.064875001,1,663.94625000283122,yes,2,Yes,7 4,4,
138,0.024833332747220993,13717300.878291668,2.7609999999403954,13717303.614458336,5.0677083320915699,13720308.682166668,3.5480416659265757,13722312.230208334,5.4670833349227905,13722314.149250003,1,876.98574999719858,yes,8,Yes,8 6 9 7 3 4 5 1,1,
139,0.024291666224598885,13723703.13225,2.7408750019967556,13723705.848833336,5.0792499985545874,13726710.928083334,3.4634583331644535,13728714.391541667,5.435916667804122,13728716.364000002,1,682.18387499824166,yes,4,Yes,9 8 4 6,9,
140,0.023583332076668739,13729903.329875,2.7155833318829536,13729906.021875,5.1721250005066395,13732911.194,3.4275833331048489,13734914.621583333,5.9160833340138197,13734917.110083334,1,852.56429166533053,yes,6,Yes,3 6 1 5 9 7,3,
141,0.023333333432674408,13736287.148416668,2.6927916649729013,13736289.817875,5.0534166675060987,13739294.871291667,3.4366666655987501,13741298.307958333,5.4020416662096977,13741300.273333333,0,2080.4015000015497,no,8,Yes,4 7 5 3 9 8 6 1,7,
142,0.02383333258330822,13743887.109625001,2.6699583325535059,13743889.75575,5.1974166668951511,13746894.953166667,3.4344166666269302,13748898.387583334,5.8689166679978371,13748900.822083335,1,2628.3647499978542,no,4,No,9 2 6 7,8,
143,0.023250000551342964,13752039.893083334,2.8902916684746742,13752042.760125002,5.1781666651368141,13755047.938291667,3.4148750007152557,13757051.353166668,5.3061666674911976,13757053.244458335,1,2038.6043749973178,no,8,No,6 5 9 2 1 7 3 8,4,
144,0.024916665628552437,13759604.657666666,2.8130833320319653,13759607.445833333,5.4127083346247673,13762612.858541667,3.4051666669547558,13764616.263708334,5.3521666675806046,13764618.210708335,1,840.26558333076537,no,2,No,1 7,4,
145,0.024583334103226662,13765971.889791667,2.8846666663885117,13765974.749875,5.1516250018030405,13768979.901500002,3.425333334133029,13770983.326833336,5.8274583332240582,13770985.728958335,1,740.66591666452587,yes,4,Yes,5 7 4 6,5,
146,0.024083333089947701,13772238.959000001,2.6350416671484709,13772241.569958335,5.1709166672080755,13775246.740875002,3.4340833313763142,13777250.174958333,5.5825833324342966,13777252.323458334,1,1553.6231249999255,no,4,No,7 2 5 3,6,
147,0.024166667833924294,13779324.928791668,2.670666666701436,13779327.575291667,5.2038333341479301,13782332.779125001,3.590999998152256,13784336.370124999,5.5289583317935467,13784338.308083333,1,855.99383333697915,yes,4,Yes,6 7 2 9,7,
148,0.023958334699273109,13785706.348458335,2.634875001385808,13785708.959375001,5.3636249992996454,13788714.323000001,3.5997499991208315,13790717.92275,5.6697499994188547,13790719.99275,1,735.60154166631401,yes,4,Yes,2 9 7 5,2,
149,0.024208333343267441,13791973.877083333,2.6595416683703661,13791976.512416668,5.4110000003129244,13794981.923416669,3.5144583322107792,13796985.437875001,5.5832499992102385,13796987.506666668,1,739.49116666615009,yes,6,Yes,8 4 3 6 9 1,8,
150,0.023750001564621925,13798240.448375002,2.8305416684597731,13798243.255166668,5.0649583339691162,13801248.320125002,3.430416664108634,13803251.750541667,5.3880416639149189,13803253.708166666,1,1134.7017083335668,yes,6,Yes,5 3 7 8 4 1,7,
151,0.023750001564621925,13804909.881500002,2.6515416670590639,13804912.509291667,5.0449166670441628,13807917.554208335,3.4308749996125698,13809920.985083334,5.7960416655987501,13809923.35025,1,875.94062500074506,yes,8,Yes,8 6 1 3 7 5 4 9,4,
152,0.023749999701976776,13811308.178416668,2.7440416663885117,13811310.898708334,5.0652499999850988,13814315.963958334,3.5347916670143604,13816319.498750001,5.5717500001192093,13816321.535708334,1,1597.925583332777,yes,8,Yes,5 6 3 4 1 9 8 7,3,
153,0.023458333685994148,13818425.334458334,2.7647083327174187,13818428.075708333,5.5845000017434359,13821433.660208335,3.4419999998062849,13823437.102208335,6.0526666659861803,13823439.712875001,1,2013.7108333334327,no,6,No,5 1 9 4 8 6,3,
154,0.024499997496604919,13825959.132666666,2.8670833315700293,13825961.97525,5.1538750007748604,13828967.129125001,3.4957083333283663,13830970.624833334,5.8060416672378778,13830972.935166668,1,1523.5727916657925,no,6,No,5 4 7 6 3 1,2,
155,0.024916667491197586,13833010.972333334,2.8729583341628313,13833013.820375001,5.1772916670888662,13836018.997666668,3.5497083328664303,13838022.547375001,5.4834999982267618,13838024.481166666,1,1027.8942916672677,no,4,No,3 5 1 2,7,
156,0.023666666820645332,13839559.088541668,2.7045416664332151,13839561.769416668,5.357791667804122,13842567.127208335,3.5137916654348373,13844570.641000001,5.7271249983459711,13844572.854333334,1,859.06299999915063,no,4,No,8 7 4 2,1,
157,0.024000000208616257,13845943.347333334,2.899125000461936,13845946.222458335,5.3022916652262211,13848951.52475,3.4145416673272848,13850954.939291667,5.774625001475215,13850957.299375001,1,1348.8021666686982,no,2,No,2 3,8,
158,0.024666668847203255,13852811.568666669,2.8167916685342789,13852814.360791668,6.7783749997615814,13855821.139166668,3.4549166671931744,13857824.594083335,5.5707083325833082,13857826.709875001,0,1671.1821250002831,no,8,Yes,2 1 4 6 9 5 3 8,1,
159,0.024249998852610588,13860012.892708333,2.8925833329558372,13860015.761041667,5.0903333332389593,13863020.851375001,3.4351249989122152,13865024.286499999,5.3803749997168779,13865026.23175,1,1434.8687500003725,no,4,No,1 3 8 4,7,
160,0.02433333545923233,13866979.663625002,2.7007083334028721,13866982.34,5.1785000003874302,13869987.5185,3.4386250004172325,13871990.957125001,5.7000833339989185,13871993.218583334,1,801.33408333361149,yes,2,Yes,1 6,1,
161,0.024208333343267441,13873311.119666668,2.639041667804122,13873313.734500002,5.0663333330303431,13876318.800833335,3.4433749988675117,13878322.244208334,5.5476249996572733,13878324.348458335,1,1585.3212499991059,yes,6,Yes,5 8 3 7 6 4,7,
162,0.024583332240581512,13880430.401875,2.6878749988973141,13880433.065166667,5.7547916658222675,13883438.819958333,3.4351250007748604,13885442.255083334,5.6979583334177732,13885444.517916666,1,1703.9448333345354,no,6,No,1 3 4 6 8 5,7,
163,0.02383333258330822,13887664.182416668,2.689083332195878,13887666.847666668,5.1930416654795408,13890672.040708333,3.5334583334624767,13892675.574166667,5.4639166668057442,13892677.504625,1,848.7643333338201,no,8,No,9 8 7 4 3 2 1 6,5,
164,0.024749999865889549,13894045.614708334,2.6439166665077209,13894048.233875001,5.1458749994635582,13897053.37975,3.507291667163372,13899056.887041667,5.4861666671931744,13899058.865916668,1,907.30016666650772,no,4,No,7 1 2 3,9,
165,0.023874999955296516,13900479.236333335,2.639416666701436,13900481.851875002,5.0730416662991047,13903486.924916668,3.4178749993443489,13905490.342791667,5.3410000000149012,13905492.265916668,1,1353.6950833331794,no,6,No,4 3 9 8 1 6,2,
166,0.023791667073965073,13907365.211000001,2.8502083327621222,13907368.037416667,5.2712916675955057,13910373.308708334,3.5939583331346512,13912376.902666667,5.5264166668057442,13912378.835125001,1,964.40079166740179,no,2,No,9 7,8,
167,0.02500000037252903,13913846.737291668,3.0580000020563602,13913849.770291669,5.0692083314061165,13916854.839500001,3.4352916665375233,13918858.274791667,5.3904999997466803,13918860.23,1,917.91154166683555,no,2,No,5 9,6,
168,0.026250001043081284,13920297.029541668,2.7945000007748604,13920299.797791667,5.1281666681170464,13923304.925958335,3.4259999990463257,13925308.351958334,5.4162916652858257,13925310.342250001,1,1321.187833333388,no,6,No,9 1 8 2 6 3,7,
169,0.02279166504740715,13927150.055333333,2.8112499993294477,13927152.843791667,5.169083334505558,13930158.012875002,3.5069166645407677,13932161.519791666,5.5947916656732559,13932163.607666668,1,2139.6638333331794,no,8,No,1 7 8 3 2 4 5 9,6,
170,0.023874999955296516,13934816.792958334,2.9871249999850988,13934819.756208334,5.0624583344906569,13937824.818666669,3.4214166663587093,13939828.240083335,5.307458333671093,13939830.126125002,1,822.27583333104849,yes,8,Yes,8 6 2 1 3 4 7 5,7,
171,0.045458331704139709,13941165.571,2.6667083315551281,13941168.19225,5.0727500002831221,13944173.265000001,3.4236666671931744,13946176.688666668,5.4168749991804361,13946178.681875,1,792.42654166929424,yes,2,Yes,2 7,2,
172,0.023083332926034927,13947482.155833334,2.7413749992847443,13947484.874125,5.3912916667759418,13950490.265416667,3.6167916674166918,13952493.882208334,5.677416667342186,13952495.942833334,1,1281.815958334133,no,2,No,1 5,3,
173,0.024166665971279144,13954283.498000002,2.9344999976456165,13954286.408333333,5.0892083346843719,13957291.497541668,3.5113750007003546,13959295.008916669,5.7385833337903023,13959297.236125002,1,1780.3581249993294,no,2,No,8 5,9,
174,0.022625001147389412,13961583.397750001,2.6689583342522383,13961586.044083335,5.1623333338648081,13964591.206416668,3.5229166653007269,13966594.729333334,5.5581249985843897,13966596.764541667,1,1432.1584999989718,yes,4,Yes,7 4 3 6,6,
175,0.023999998345971107,13968534.724208333,2.8199166674166918,13968537.520125002,5.0470416657626629,13971542.567166667,3.4264166671782732,13973545.993583335,5.5870416667312384,13973548.154208334,1,1125.6898749992251,no,6,No,3 6 9 5 2 4,7,
176,0.024541666731238365,13975185.778500002,2.6799583323299885,13975188.433916667,5.155749998986721,13978193.589666666,3.7617083359509706,13980197.351375002,5.7582916673272848,13980199.347958334,1,624.87579166702926,yes,2,Yes,1 7,1,
177,0.024583332240581512,13981334.222291667,2.7462499998509884,13981336.943958335,5.0661249998956919,13984342.010083335,3.5002916660159826,13986345.510375001,5.5120416656136513,13986347.522125,1,1168.5848333332688,yes,4,Yes,3 7 9 6,3,
178,0.024250000715255737,13988036.654750001,2.6600416675209999,13988039.290541667,5.4179999995976686,13991044.708541667,3.5292499996721745,13993048.237791667,5.4607083331793547,13993050.16925,1,2246.2547916676849,no,4,No,6 1 2 9,5,
